objectid,title,date,date-is-approximate?,creator,recipient,description,item_information,subject,location,latitude,longitude,related_publication,publisher-digital,source,findingaid,original-identifier,rights,rightsstatement,type,format,language,relation,filename,identifier,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,proceso,soporte,iluminacion,tono,tipologia,polaridad
transparencia_012,Paisaje tropical,1890,,Anónimo (Círculo de fotógrafos del Tropenmuseum),,"Paisaje tropical que muestra un conjunto de palmeras de coco contra un cielo brumoso o nublado. En la parte inferior se observa vegetación densa y lo que parece ser el perfil de una construcción vernácula. La toma destaca por su valor documental sobre la flora costera, a pesar de la pérdida significativa de imagen en los márgenes.",,Paisaje tropical; Placa de vidrio; Indias Orientales Neerlandesas,"Isla de Java, Indonesia",-7.2575,112.7521,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_012.jpg,xo4kk,image,/objects/transparencia_012.jpg,/objects/small/transparencia_012_sm.jpg,/objects/thumbs/transparencia_012_th.jpg,,,Impresión plata gelatina de revelado,Vidrio,Transmisión,Monocromático,Impresión,Positivo
transparencia_013,Palmeras,1940,,Anónimo,,"Retrato de un hombre maduro con calvicie frontal y bigote, capturado en un momento de lectura. El sujeto está sentado en un sillón con reposabrazos curvos, vistiendo un traje formal de tres piezas con saco, chaleco y corbata. La iluminación es lateral y dramática, resaltando su perfil mientras sostiene un libro abierto, lo que sugiere un entorno intelectual o doméstico privado de mediados del siglo XX.",,Palmeras; Paisaje tropical; Deterioro fotográfico,Región del Caribe o Sureste Mexicano (Yucatán),20.9673,-89.5925,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_013.jpg,w5tiox,image,/objects/transparencia_013.jpg,/objects/small/transparencia_013_sm.jpg,/objects/thumbs/transparencia_013_th.jpg,,,Negativo o impresión sobre soporte flexible,Película,Transmisión,Monocromático,Negativo,Negativo
transparencia_014,Retrato histórico,1955,,Anónimo,,"Vista interior de una sala que muestra un conjunto de mobiliario de mediados del siglo XX. Destaca un sofá de tres plazas y un sillón individual tapizados en piel o vinil de color rojo brillante, acompañados por una mesa lateral de madera con una lámpara clásica. En la pared blanca cuelgan dos grabados antiguos enmarcados que representan escenas urbanas históricas.",,Retrato histórico; Cultura del siglo XX; Proceso Ektachrome,"Madrid, España",40.4167,-3.7033,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_014.jpg,xp208l,image,/objects/transparencia_014.jpg,/objects/small/transparencia_014_sm.jpg,/objects/thumbs/transparencia_014_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_015,Mid-century modern,1960,,Anónimo (Fotógrafo comercial de Eastman Kodak),,"Un hombre mayor se encuentra sentado en un sillón de madera, inclinado hacia adelante mientras lee atentamente un libro. Viste de manera formal con un saco oscuro y corbata. La imagen, capturada en un espacio interior sobrio, muestra una iluminación dirigida que destaca el rostro del sujeto y las páginas del volumen.",,Mid-century modern; Fotografía publicitaria; Diseño de interiores,"Rochester, Nueva York, Estados Unidos",43.1566,-77.6088,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_015.jpg,fqmmb,image,/objects/transparencia_015.jpg,/objects/small/transparencia_015_sm.jpg,/objects/thumbs/transparencia_015_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_016,Chaim Weizmann,1948,,G. Eric and Edith Matson (Matson Photograph Service),,"Fotografía de estudio que presenta un archivador de madera de tres niveles con acabados clásicos y herrajes metálicos dorados. Sobre el mueble, en una pared lisa, cuelga un cuadro enmarcado que representa una escena cinegética con perros de caza. La composición y la iluminación sugieren una toma para catálogo comercial o registro de diseño de interiores.",,Chaim Weizmann; Estado de Israel; Transparencia de color,"Casa Weizmann, Rehovot, Israel",31.9125,34.8058,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_016.jpg,tpy8r8,image,/objects/transparencia_016.jpg,/objects/small/transparencia_016_sm.jpg,/objects/thumbs/transparencia_016_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_017,Mobiliario de oficina,1945,,Theodore Horydczak,,"Fotografía a color de una silla de oficina de estilo clásico, tapizada en cuero oscuro con botones de capitoné y tachuelas de latón. El mueble posee descansabrazos y una base de madera de cinco radios con rueditas. Se encuentra situada sobre el césped de un jardín exterior con vegetación densa al fondo, probablemente capturada para fines de inventario institucional.",,Mobiliario de oficina; Ebanistería clásica; Fotografía comercial,"Washington D.C., Estados Unidos",38.8899,-77.0091,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_017.jpg,kiwx3g,image,/objects/transparencia_017.jpg,/objects/small/transparencia_017_sm.jpg,/objects/thumbs/transparencia_017_th.jpg,,,Placa de película de seguridad (Safety Film) de color,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_018,Mobiliario de oficina,1960,,Charles y Ray Eames (Eames Office),,"Retrato de perfil de una joven sentada en un espacio interior austero. La mujer viste un vestido claro con estampados sutiles y mangas cortas abullonadas, y lleva el cabello peinado con una trenza larga. Una luz lateral intensa desde una ventana invisible genera un fuerte contraste, resaltando su expresión pensativa mientras mira hacia un costado en un ambiente de calma.",,Mobiliario de oficina; Ektachrome; Diseño industrial,"Eames House, Pacific Palisades, California, Estados Unidos.",34.0298,-118.5196,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_018.jpg,aqtka,image,/objects/transparencia_018.jpg,/objects/small/transparencia_018_sm.jpg,/objects/thumbs/transparencia_018_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_019,Retrato,1950,,Nacho López,,"Retrato de estudio de una mujer de mediana edad en un interior. Viste un vestido oscuro de media manga con un detalle claro en el escote, posiblemente un collar o aplique, y sostiene un abanico cerrado en su mano derecha. La postura es formal y la ambientación muestra elementos domésticos sencillos como cortinas al fondo, típicos de la retratística de mediados del siglo XX.",,Retrato; México; Años 1950,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_019.JPG,evm0k,image,/objects/transparencia_019.JPG,/objects/small/transparencia_019_sm.jpg,/objects/thumbs/transparencia_019_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Negativo,Negativo
transparencia_020,Retrato femenino,1955,,Anónimo,,"Una fotograf&iacute;a de estudio que muestra una silla de dise&ntilde;o moderno, tapizada en un intenso color rojo con detalles de tachuelas doradas en el contorno del respaldo y el asiento. La pieza cuenta con patas de madera que terminan en regatones met&aacute;licos, dispuesta sobre un fondo de estudio con un patr&oacute;n de l&iacute;neas horizontales suaves.",,Retrato femenino; Moda años 50; Degradación cromática,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_020.JPG,6l41zl,image,/objects/transparencia_020.JPG,/objects/small/transparencia_020_sm.jpg,/objects/thumbs/transparencia_020_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_021,Mobiliario de lujo,1946,,Gottscho-Schleisner,,"Retrato de estudio de una persona joven de cabello corto y ondulado, capturada en plano medio. Viste un suéter de punto en color magenta con un diseño de cuello cruzado y mangas cortas. La iluminación es suave y frontal, destacando una expresión neutra sobre un fondo interior minimalista y desenfocado que sugiere un entorno doméstico o de estudio profesional.",,Mobiliario de lujo; Estilo Klismos; Diseño de Interiores,"Nueva York, Estados Unidos",40.7484,-73.9857,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_021.jpg,1r6w2t,image,/objects/transparencia_021.jpg,/objects/small/transparencia_021_sm.jpg,/objects/thumbs/transparencia_021_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_022,Retrato,1955,,Charles 'Teenie' Harris,,"Una familia de cuatro personas posa en lo que parece ser un malecón costero en México a finales de los años 50. El grupo, vestido con bañadores y sombreros de la época, está flanqueado por un automóvil clásico y un paisaje de montañas frente al mar, típico de destinos como Acapulco.",,Retrato; Hill District; Comunidad Afroamericana,"Pittsburgh, Pennsylvania, Estados Unidos",40.4406,-79.9959,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_022.jpg,6rk5sc,image,/objects/transparencia_022.jpg,/objects/small/transparencia_022_sm.jpg,/objects/thumbs/transparencia_022_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_023,Turismo costero,1958,,Anónimo,,"Escena costera en Westerland, isla de Sylt, Alemania, capturada hacia 1970. En la imagen se observa a diversos veraneantes descansando en la arena y haciendo uso de las tradicionales sillas de playa alemanas (Strandkörbe). Al fondo destaca el edificio 'Haus am Meer', un exponente de la arquitectura moderna de ocio de la posguerra.",,Turismo costero; Venezuela años 50; Moda de baño retro,"Macuto, Estado La Guaira, Venezuela",10.6136,-66.8856,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_023.jpg,4mlqll,image,/objects/transparencia_023.jpg,/objects/small/transparencia_023_sm.jpg,/objects/thumbs/transparencia_023_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_024,Turismo de masas,1970,,Anónimo,,"Una escena de mercado tradicional o tianguis en el atrio de una iglesia colonial. Un grupo numeroso de hombres y mujeres, vestidos con ropas de manta clara y sombreros de ala ancha, se congregan entre puestos protegidos por toldos de tela blanca. Al fondo destaca la arquitectura de un templo con cúpula y una torre campanario de dos cuerpos bajo un cielo despejado.",,Turismo de masas; Arquitectura modernista; Strandkorb,"Playa de Westerland (Brandenburger Strand), Isla de Sylt, Alemania",54.9083,8.2986,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_024.jpg,9jj4nt,image,/objects/transparencia_024.jpg,/objects/small/transparencia_024_sm.jpg,/objects/thumbs/transparencia_024_th.jpg,,,Fotografía en color de formato medio (6x6 cm),Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_025,Tianguis,1910,,Gabriel Garduño,,Representación pictográfica colonial del siglo XVI dividida en cuatro cuadrantes que muestran escenas bélicas. Se aprecian combatientes indígenas con escudos redondos y macuahuitl enfrentando a jinetes europeos armados con lanzas. Cada panel contiene glosas en caracteres latinos que identifican poblaciones conquistadas durante las expediciones hacia el sur de Mesoamérica.,,Tianguis; Porfiriato; Arquitectura Colonial,"Amecameca de Juárez, Estado de México",19.1212,-98.7618,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_025.jpg,mh7j5r,image,/objects/transparencia_025.jpg,/objects/small/transparencia_025_sm.jpg,/objects/thumbs/transparencia_025_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Negativo
transparencia_026,Lienzo de Tlaxcala,1550,,Fotógrafo del Archivo de la Biblioteca Nacional de Antropología e Historia (BNAH),,"Fotografía de estudio de mediados del siglo XX que presenta un conjunto de mobiliario de sala. Destacan un sofá de tres plazas y un sillón individual tapizados en piel roja, dispuestos sobre una alfombra de motivos orientales. La composición se complementa con una mesa lateral, una lámpara de mesa y dos grabados de barcos de vapor en la pared.",,Lienzo de Tlaxcala; Conquista de México; Códice colonial,"Tlaxcala, México",19.313333,-98.24,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_026.jpg,hhvxog,image,/objects/transparencia_026.jpg,/objects/small/transparencia_026_sm.jpg,/objects/thumbs/transparencia_026_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_027,Mobiliario Mid-Century Modern,1955,,Anónimo / Estudio de fotografía comercial (posiblemente Gottscho-Schleisner),,"Retrato de estudio de una mujer joven en una pose de estilo pin-up o glamour. La modelo aparece de medio cuerpo, de espaldas al espectador con el rostro vuelto hacia la cámara, luciendo una cabellera larga y oscura. La composición destaca por un fondo amarillo vibrante, el uso de una prenda inferior negra y un lienzo rojo sostenido frontalmente como elemento de contraste cromático.",,Mobiliario Mid-Century Modern; Fotografía comercial de catálogo; Diseño de interiores estadounidense,"Estados Unidos, probablemente High Point, Carolina del Norte",35.9556,-80.0053,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_027.jpg,9i21x1,image,/objects/transparencia_027.jpg,/objects/small/transparencia_027_sm.jpg,/objects/thumbs/transparencia_027_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_028,Glamour,1975,,Anónimo,,"Retrato doble de dos infantes en un entorno doméstico, capturado para visualización tridimensional. Los niños visten ropones blancos y aparecen sentados sobre un cojín claro, interactuando con un pequeño bloque de juguete. La toma es un ejemplo clásico de fotografía familiar de mediados del siglo XX, utilizando película de diapositiva a color para preservar momentos cotidianos con alta fidelidad cromática.",,Glamour; Transparencia; Erotismo,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_028.jpg,r92j1h,image,/objects/transparencia_028.jpg,/objects/small/transparencia_028_sm.jpg,/objects/thumbs/transparencia_028_th.jpg,,,Se trata de una transparencia a color (diapositiva) montada,Papel,Reflexión,Policromático,Diapositiva,Positivo
transparencia_029,Estereoscopía,1950,,Anónimo (Fotógrafo aficionado),,"Retrato de tres niñas en una celebración familiar en México, posiblemente un cumpleaños o festividad religiosa, agrupadas frente a un elaborado pastel blanco de varios niveles decorado con columnas. Las niñas visten atuendos festivos de colores claros y peinados típicos de la clase media urbana de las décadas de 1960 o 1970, reflejando un momento de la vida cotidiana privada.",,Estereoscopía; Vida cotidiana; Kodachrome,Estados Unidos (Probablemente entorno doméstico suburbano),37.0902,-95.7129,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_029.jpg,nii15w,image,/objects/transparencia_029.jpg,/objects/small/transparencia_029_sm.jpg,/objects/thumbs/transparencia_029_th.jpg,,,Impresión plata gelatina de revelado,Vidrio,Transmisión,Policromático,Diapositiva,Positivo
transparencia_030,Celebración familiar,1964,,Anónimo,,"Escena doméstica capturada en una diapositiva a color que muestra a una mujer joven sentada en el jardín de una residencia, acompañada por dos infantes de corta edad. La composición, de carácter familiar y privado, documenta la vida cotidiana y la arquitectura residencial de mediados del siglo XX, destacando la vegetación ornamental y el mobiliario exterior.",,Celebración familiar; Moda infantil años 60; Diapositiva de color,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_030.jpg,h0fex,image,/objects/transparencia_030.jpg,/objects/small/transparencia_030_sm.jpg,/objects/thumbs/transparencia_030_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_031,Vida familiar,1962,,Anónimo,,"Fotografía estereoscópica que captura un evento social religioso en México, posiblemente una celebración de quince años o una boda. En la escena, una joven vestida con un traje blanco de falda de tul camina por el pasillo central de una iglesia, del brazo de un hombre en traje formal oscuro. El entorno está decorado con grandes arreglos de flores blancas a los costados.",,Vida familiar; Agfacolor; Retrato de posguerra,Alemania Occidental (posiblemente Leverkusen o región del Rin),51.0303,7.0041,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_031.jpg,66l26e,image,/objects/transparencia_031.jpg,/objects/small/transparencia_031_sm.jpg,/objects/thumbs/transparencia_031_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_032,Quinceañera,1955,,Estudio Fotos Sociales,,"Una escena doméstica captura una celebración infantil, posiblemente un cumpleaños, en el México de mediados del siglo XX. Un grupo de niños y jóvenes rodea una mesa dispuesta con un gran pastel de varios niveles y vasos con bebidas. La vestimenta, que incluye camisas abotonadas y diademas, refleja las convenciones sociales y la moda de la clase media urbana de la época.",,Quinceañera; Estereoscopía; México Moderno,"Luis Moya 112, Colonia Centro, Ciudad de México",19.4316,-99.1436,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_032.jpg,nu25h,image,/objects/transparencia_032.jpg,/objects/small/transparencia_032_sm.jpg,/objects/thumbs/transparencia_032_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_033,Celebración infantil,1960,,Anónimo,,"Vista estereoscópica de una orquesta mexicana en una presentación al aire libre. En el primer plano, un director de espaldas con traje formal oscuro gesticula hacia los músicos, quienes tocan instrumentos de viento madera. El conjunto integra elementos tradicionales, evidenciados por sombreros de charro colocados en las sillas, en lo que parece ser un concierto oficial o festividad cívica.",,Celebración infantil; Fotografía vernácula; México años 60,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_033.jpg,gha874,image,/objects/transparencia_033.jpg,/objects/small/transparencia_033_sm.jpg,/objects/thumbs/transparencia_033_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_034,Música mexicana,1950,,Anónimo,,"Retrato de una mujer de cabello largo y oscuro, vista de espaldas en una pose artistica. Se encuentra sentada sobre una superficie de color naranja, rodeada de diversos ornamentos navidenos como esferas de colores y pequenos arboles decorativos. El fondo esta compuesto por cortinajes blancos dispuestos verticalmente. La composicion es caracteristica de la fotografia de estudio con tematica festiva de mediados del siglo XX.",,Música mexicana; Fotografía estereoscópica; Banda de alientos,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_034.jpg,cfuepb,image,/objects/transparencia_034.jpg,/objects/small/transparencia_034_sm.jpg,/objects/thumbs/transparencia_034_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_035,Claudia Conti,1974,,Anónimo (Estudio fotográfico comercial),,"Fotografía de una celebración familiar doméstica, posiblemente un cumpleaños, donde se observa a un grupo de niños y adultos reunidos frente a un pastel blanco de dos niveles. Se aprecian niñas con diademas y vestidos de fiesta, y hombres con vestimenta formal y casual de la época. La escena captura la intimidad social y las costumbres de la clase media urbana en México durante las décadas de 1950 o 1960.",,Claudia Conti; Ektachrome; Fotografía erótica retro,"Los Ángeles, California, Estados Unidos",34.052235,-118.243683,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_035.jpg,9gslxk,image,/objects/transparencia_035.jpg,/objects/small/transparencia_035_sm.jpg,/objects/thumbs/transparencia_035_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Monocromático,Diapositiva,Positivo
transparencia_036,Celebración familiar,1960,,Anónimo,,"Retrato grupal de carácter recreativo en una playa urbana. Un grupo de catorce personas de diversas edades, vestidas con trajes de baño de época, posan sobre la arena frente a una hilera de carpas de playa. El fondo muestra una arquitectura costera densa y palmeras, característicos de un centro vacacional de mediados del siglo XX.",,Celebración familiar; México años 60; Cultura doméstica,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_036.jpg,1p191u,image,/objects/transparencia_036.jpg,/objects/small/transparencia_036_sm.jpg,/objects/thumbs/transparencia_036_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_037,Turismo de masas,1974,,Anónimo,,"Vista de una comunidad lacustre, probablemente en el Lago Titicaca, que muestra viviendas y embarcaciones tradicionales fabricadas con totora. Se observa a un individuo junto a una estructura de fibras vegetales, con varias balsas alineadas en la orilla frente a un paisaje de colinas áridas y un cuerpo de agua.",,Turismo de masas; España franquista; Diapositiva familiar,"Costa Blanca, Benidorm, España",38.5343,-0.1291,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_037.jpg,gr4ut,image,/objects/transparencia_037.jpg,/objects/small/transparencia_037_sm.jpg,/objects/thumbs/transparencia_037_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_038,Balsas de totora,1970,,Audiovisuales Claret (Editorial),,"Una embarcación de pasajeros de dos niveles navega por aguas azules bajo un cielo despejado. La cubierta superior está ocupada por un grupo numeroso de personas vestidas con ropa ligera, resguardadas bajo un toldo de franjas blancas. El navío, de casco blanco, presenta defensas de neumáticos en su costado, capturando una escena de turismo o transporte marítimo costero.",,Balsas de totora; Lago Titicaca; Cultura Uros,"Islas Flotantes de los Uros, Puno, Perú",-15.8242,-69.9542,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_038.jpg,oqmk9l,image,/objects/transparencia_038.jpg,/objects/small/transparencia_038_sm.jpg,/objects/thumbs/transparencia_038_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_039,Turismo,1980,,Anónimo,,"Vista frontal de la Basílica de Nuestra Señora de Ocotlán en Tlaxcala, México. La imagen captura la exquisita fachada barroca churrigueresca del siglo XVIII, caracterizada por su intrincado portal de cantera blanca que contrasta con el tono rojizo de las torres campanario. Es una pieza clave de la arquitectura virreinal tlaxcalteca.",,Turismo; Navegación; Kodachrome,"Cozumel, Quintana Roo, México",20.423,-86.9228,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_039.jpg,v49nda,image,/objects/transparencia_039.jpg,/objects/small/transparencia_039_sm.jpg,/objects/thumbs/transparencia_039_th.jpg,,,Diapositiva de 35mm en montura de cartón,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_040,Barroco Novohispano,1970,,Anónimo,,"Fotografía estereoscópica de un evento social que muestra a un hombre adulto con traje oscuro mirando a una joven vestida de blanco con un ramo de flores. La composición y el vestuario sugieren una celebración familiar, posiblemente una boda o una fiesta de quince años, capturada por un estudio fotográfico profesional en la Ciudad de México.",,Barroco Novohispano; Arquitectura Religiosa; Tlaxcala,"Santuario de Nuestra Señora de Ocotlán, Tlaxcala de Xicohténcatl, México",19.3235,-98.2323,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_040.jpg,4wvpc8,image,/objects/transparencia_040.jpg,/objects/small/transparencia_040_sm.jpg,/objects/thumbs/transparencia_040_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_041,Estereoscopía,1950,,Estudio Fotos Sociales,,"Vista estereoscópica nocturna que muestra un automóvil Volkswagen Sedán decorado con pintura blanca. En el costado se lee 'DE COLORES Nº 25 TAMPICO', lo que sugiere la participación en un evento religioso o caravana social. Dos figuras masculinas vestidas de traje formal oscuro se encuentran junto al vehículo, una de ellas apoyada en la parte trasera, frente a una estructura arquitectónica moderna con celosías.",,Estereoscopía; Fotografía social; México años 50,"Luis Moya 112, Centro Histórico, Ciudad de México, México",19.431667,-99.144444,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_041.jpg,nku7b,image,/objects/transparencia_041.jpg,/objects/small/transparencia_041_sm.jpg,/objects/thumbs/transparencia_041_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_042,Volkswagen Beetle,1965,,Anónimo,,"Una reunión familiar o fiesta infantil capturada en un interior doméstico. Varios niños de diversas edades están sentados alrededor de una mesa blanca con platos, vasos con refresco y un pastel de varios pisos. El estilo de la vestimenta y los anteojos de la mujer al fondo sugieren una escena de finales de los años 1960 o principios de los 1970.",,Volkswagen Beetle; Cursillos de Cristiandad; Tampico,"Tampico, Tamaulipas, México",22.226,-97.856,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_042.jpg,peviw9,image,/objects/transparencia_042.jpg,/objects/small/transparencia_042_sm.jpg,/objects/thumbs/transparencia_042_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_043,Cumpleaños infantil,1970,,Anónimo,,"Retrato estereoscópico de una joven mujer durante un evento social, posiblemente una boda o una ceremonia religiosa. Viste un atuendo formal blanco con un tocado y sostiene un ramo de flores frescas. La escena se desarrolla en un interior con iluminación artificial, capturando la estética de la fotografía de eventos sociales de la clase media urbana en la Ciudad de México a mediados del siglo XX.",,Cumpleaños infantil; Vida cotidiana; Clase media,"Ciudad de México, México",19.4326,-99.1332,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_043.jpg,51w05q,image,/objects/transparencia_043.jpg,/objects/small/transparencia_043_sm.jpg,/objects/thumbs/transparencia_043_th.jpg,,,Diapositiva en color (transparencia) montada en cartón,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_044,Estereoscopía,1950,,Estudio Fotos Sociales,,"Retrato grupal de un evento social formal en la Ciudad de México, posiblemente una celebración de quince años. Una joven con vestido blanco de gala y ramo de flores aparece en el centro, rodeada de hombres con trajes oscuros y una mujer con vestido de terciopelo. La escena captura la etiqueta social urbana de la clase media mexicana de mediados del siglo XX.",,"Estereoscopía; Primera Comunión; México, D.F.","Calle Luis Moya 112, Centro Histórico, Ciudad de México",19.431268,-99.144372,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_044.jpg,99xp6p,image,/objects/transparencia_044.jpg,/objects/small/transparencia_044_sm.jpg,/objects/thumbs/transparencia_044_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Impresión,Positivo
transparencia_045,Estereoscopía,1955,,Estudio Fotos Sociales,,"Escena cotidiana capturada en un mercado de flores mexicano, probablemente en la década de 1970. En el centro, un grupo de mujeres mayores posa para la cámara vestidas con trajes coloridos y lentes de sol, mientras al fondo se aprecian diversos puestos con arreglos florales y coronas. La composición muestra un pasillo exterior con piso húmedo y otros visitantes caminando entre los puestos bajo un techo de lámina.",,Estereoscopía; Sociedad mexicana; Transparencia en color,"Ciudad de México, Calle Luis Moya 112, Centro Histórico",19.4312,-99.1444,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_045.jpg,tgc7im,image,/objects/transparencia_045.jpg,/objects/small/transparencia_045_sm.jpg,/objects/thumbs/transparencia_045_th.jpg,,,Impresión plata gelatina de revelado,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_046,Kodachrome,1975,,Anónimo,,"Dos tiras de película de 35mm que contienen ocho fotogramas de arquitectura moderna y paisajes urbanos en la Ciudad de México. Las imágenes muestran la integración de muros de concreto coloreado y piedra volcánica, esculturas abstractas al aire libre, y vistas panorámicas de edificios contemporáneos. Destacan detalles de diseño geométrico y el contraste entre la naturaleza pétrea del Pedregal y la construcción institucional.",,Kodachrome; Turismo; Mercado de flores,"Mercado de Jamaica, Ciudad de México, México",19.4093,-99.1221,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_046.jpg,lnt19o,image,/objects/transparencia_046.jpg,/objects/small/transparencia_046_sm.jpg,/objects/thumbs/transparencia_046_th.jpg,,,Diapositiva en color de 35mm montada en cartón,Película,Transmisión,Policromático,Diapositiva,Positivo
transparencia_047,Arquitectura Mexicana,2000,,Anónimo,,"Una vista panorámica de un terreno despejado en el altiplano central mexicano, que muestra posibles restos arqueológicos o cimientos de estructuras bajas en la distancia. El paisaje está dominado por una llanura seca y cerros en el horizonte bajo un cielo nublado. En el extremo izquierdo del primer plano, se observa la figura de una persona de pie, cuya vestimenta oscura contrasta con los tonos ocres del suelo.",,Arquitectura Mexicana; Ciudad Universitaria; Modernismo,"Centro Cultural Universitario, UNAM, Ciudad de México",19.3142,-99.1848,,,,,,,,Image;StillImage,image/jpeg,es,,transparencia_047.jpg,oec1ak,image,/objects/transparencia_047.jpg,/objects/small/transparencia_047_sm.jpg,/objects/thumbs/transparencia_047_th.jpg,,,Tira de película positiva en color (diapositiva) de 35mm,Película,Transmisión,Policromático,Diapositiva,Positivo
